chrom	strand	start	end	value
chr6	-	192659	192669	3.0
chr6	-	193212	193222	3.0
chr6	-	193737	193747	12.0
chr6	-	195610	195620	14.0
chr6	-	196637	196647	18.0
chr6	-	196671	196681	3.0
chr6	-	197745	197755	3.0
chr6	-	198143	198153	5.0
chr6	-	199741	199751	3.0
chr6	-	202315	202325	2.0
chr6	-	205883	205893	8.0
chr6	-	206462	206472	13.0
chr6	-	212887	212897	4.0
chr6	-	216958	216968	4.0
chr6	-	218864	218874	3.0
chr6	-	219554	219564	6.0
chr6	-	221589	221599	6.0
chr6	-	221853	221863	9.0
chr6	-	221931	221941	2.0
chr6	-	222993	223003	6.0
chr6	-	224599	224609	3.0
chr6	-	224825	224835	28.0
chr6	-	225040	225050	2.0
chr6	-	225545	225555	2.0
chr6	-	225932	225942	16.0
chr6	-	225964	225974	2.0
chr6	-	226939	226949	5.0
chr6	-	227489	227499	2.0
chr6	-	228156	228166	3.0
chr6	-	229505	229515	7.0
chr6	-	231755	231765	2.0
chr6	-	237077	237087	3.0
chr6	-	237713	237723	3.0
chr6	-	238515	238525	2.0
chr6	-	240287	240297	14.0
chr6	-	240409	240419	2.0
chr6	-	240429	240439	23.0
chr6	-	240624	240634	2.0
chr6	-	241789	241799	5.0
chr6	-	244115	244125	12.0
chr6	-	244607	244617	5.0
chr6	-	246379	246389	4.0
chr6	-	248142	248152	10.0
chr6	-	248354	248364	2.0
chr6	-	249902	249912	16.0
chr6	-	249943	249953	12.0
chr6	-	249982	249992	39.0
chr6	-	250188	250198	5.0
chr6	-	250748	250758	7.0
chr6	-	250922	250932	2.0
chr6	-	251487	251497	8.0
chr6	-	251768	251778	4.0
chr6	-	251814	251824	3.0
chr6	-	251830	251840	6.0
chr6	-	251857	251867	2.0
chr6	-	251879	251889	19.0
chr6	-	251911	251921	6.0
chr6	-	251930	251940	59.0
chr6	-	252302	252312	4.0
chr6	-	252623	252633	8.0
chr6	-	252852	252862	2.0
chr6	-	253078	253088	11.0
chr6	-	253861	253871	6.0
chr6	-	253995	254005	8.0
chr6	-	254374	254384	6.0
chr6	-	255021	255031	2.0
chr6	-	255601	255611	2.0
chr6	-	256165	256175	15.0
chr6	-	257585	257595	3.0
chr6	-	257741	257751	5.0
chr6	-	259618	259628	6.0
chr6	-	260566	260576	2.0
chr6	-	260605	260615	43.0
chr6	-	260751	260761	6.0
chr6	-	262762	262772	3.0
chr6	-	263482	263492	14.0
chr6	-	267422	267432	6.0
chr6	-	267774	267784	5.0
chr6	-	268057	268067	7.0
chr6	-	269440	269450	3.0
chr6	-	270116	270126	8.0
chr5	+	33823	33833	54.0
chr5	+	100600	100610	47.0
chr5	+	386400	386410	34.0
chr5	+	229696	229706	31.0
chr5	+	151172	151182	30.0
chr5	+	462438	462448	30.0
chr5	+	265216	265226	29.0
chr5	+	58271	58281	28.0
chr5	+	484795	484805	28.0
chr5	+	280267	280277	25.0
chr5	+	372402	372412	22.0
chr5	+	570271	570281	22.0
chr5	+	178187	178197	21.0
chr5	+	389694	389704	21.0
chr5	+	546807	546817	21.0
chr5	+	557632	557642	21.0
chr5	+	88630	88640	20.0
chr5	+	33903	33913	19.0
chr5	+	113568	113578	19.0
chr5	+	164132	164142	19.0
chr5	+	247561	247571	19.0
chr5	+	292824	292834	19.0
chr5	+	534238	534248	19.0
chr5	+	570288	570298	19.0
chr5	+	25337	25347	18.0
chr5	+	33039	33049	18.0
chr5	+	117669	117679	18.0
chr5	+	131590	131600	18.0
chr5	+	194699	194709	18.0
chr5	+	281580	281590	18.0
chr5	+	482156	482166	18.0
chr5	+	13326	13336	17.0
chr5	+	105175	105185	17.0
chr5	+	353018	353028	17.0
chr5	+	378756	378766	17.0
chr5	+	462524	462534	17.0
chr5	+	548365	548375	17.0
chr5	+	131566	131576	16.0
chr5	+	204586	204596	16.0
chr5	+	398306	398316	16.0
chr5	+	453659	453669	16.0
chr5	+	75137	75147	15.0
chr5	+	117156	117166	15.0
chr5	+	119190	119200	15.0
chr5	+	130049	130059	15.0
chr5	+	250634	250644	15.0
chr5	+	259936	259946	15.0
chr5	+	265632	265642	15.0
chr5	+	287580	287590	15.0
chr5	+	371197	371207	15.0
chr5	+	477675	477685	15.0
chr5	+	34035	34045	14.0
chr5	+	192116	192126	14.0
chr5	+	192286	192296	14.0
chr5	+	250712	250722	14.0
chr5	+	302726	302736	14.0
chr5	+	402161	402171	14.0
chr5	+	419465	419475	14.0
chr5	+	95511	95521	13.0
chr5	+	102789	102799	13.0
chr5	+	112823	112833	13.0
chr5	+	127685	127695	13.0
chr5	+	217000	217010	13.0
chr5	+	276259	276269	13.0
chr5	+	280255	280265	13.0
chr5	+	328052	328062	13.0
chr5	+	333059	333069	13.0
chr5	+	387655	387665	13.0
chr5	+	546716	546726	13.0
chr5	+	547768	547778	13.0
chr5	+	564009	564019	13.0
chr5	+	9397	9407	12.0
chr5	+	45094	45104	12.0
chr5	+	56183	56193	12.0
chr5	+	131618	131628	12.0
chr5	+	253199	253209	12.0
chr5	+	255097	255107	12.0
chr5	+	282838	282848	12.0
chr5	+	297794	297804	12.0
chr5	+	302373	302383	12.0
chr5	+	312133	312143	12.0
chr5	+	343164	343174	12.0
chr5	+	396750	396760	12.0
chr5	+	439464	439474	12.0
chr5	+	483485	483495	12.0
chr5	+	484192	484202	12.0
chr5	+	69762	69772	11.0
chr5	+	73591	73601	11.0
chr5	+	100641	100651	11.0
chr5	+	111267	111277	11.0
chr5	+	160081	160091	11.0
chr5	+	238111	238121	11.0
chr5	+	322361	322371	11.0
chr5	+	336376	336386	11.0
chr5	+	342777	342787	11.0
chr5	+	343009	343019	11.0
chr5	+	386425	386435	11.0
chr5	+	387417	387427	11.0
chr5	+	392674	392684	11.0
chr5	+	442652	442662	11.0
chr5	+	453600	453610	11.0
chr5	+	478462	478472	11.0
chr5	+	479503	479513	11.0
chr5	+	548264	548274	11.0
chr5	+	10296	10306	10.0
chr5	+	128006	128016	10.0
chr5	+	128559	128569	10.0
chr5	+	144529	144539	10.0
chr5	+	184889	184899	10.0
chr5	+	216724	216734	10.0
chr5	+	301340	301350	10.0
chr5	+	387007	387017	10.0
chr5	+	424974	424984	10.0
chr5	+	472621	472631	10.0
chr5	+	485494	485504	10.0
chr5	+	547794	547804	10.0
chr5	+	569044	569054	10.0
chr5	+	81505	81515	9.0
chr5	+	93619	93629	9.0
chr5	+	94798	94808	9.0
chr5	+	101785	101795	9.0
chr5	+	122293	122303	9.0
chr5	+	134062	134072	9.0
chr5	+	156582	156592	9.0
chr5	+	207114	207124	9.0
chr5	+	216935	216945	9.0
chr5	+	225598	225608	9.0
chr5	+	229745	229755	9.0
chr5	+	258752	258762	9.0
chr5	+	280997	281007	9.0
chr5	+	335526	335536	9.0
chr5	+	342464	342474	9.0
chr5	+	431361	431371	9.0
chr5	+	440194	440204	9.0
chr5	+	451028	451038	9.0
chr5	+	480987	480997	9.0
chr5	+	484824	484834	9.0
chr5	+	553048	553058	9.0
chr5	+	17307	17317	8.0
chr5	+	31530	31540	8.0
chr5	+	38849	38859	8.0
chr5	+	47940	47950	8.0
chr5	+	60300	60310	8.0
chr5	+	68487	68497	8.0
chr5	+	73413	73423	8.0
chr5	+	107296	107306	8.0
chr5	+	119441	119451	8.0
chr5	+	128896	128906	8.0
chr5	+	131654	131664	8.0
chr5	+	154693	154703	8.0
chr5	+	184648	184658	8.0
chr5	+	185116	185126	8.0
chr5	+	222379	222389	8.0
chr5	+	256218	256228	8.0
chr5	+	280360	280370	8.0
chr5	+	281401	281411	8.0
chr5	+	284241	284251	8.0
chr5	+	285049	285059	8.0
chr5	+	317697	317707	8.0
chr5	+	334875	334885	8.0
chr5	+	344026	344036	8.0
chr5	+	349836	349846	8.0
chr5	+	398880	398890	8.0
chr5	+	405488	405498	8.0
chr5	+	411921	411931	8.0
chr5	+	439398	439408	8.0
chr5	+	484862	484872	8.0
chr5	+	487573	487583	8.0
chr5	+	510436	510446	8.0
chr5	+	525248	525258	8.0
chr5	+	533323	533333	8.0
chr5	+	8746	8756	7.0
chr5	+	66663	66673	7.0
chr5	+	81402	81412	7.0
chr5	+	100712	100722	7.0
chr5	+	117365	117375	7.0
chr5	+	121557	121567	7.0
chr5	+	132254	132264	7.0
chr5	+	143794	143804	7.0
chr5	+	148350	148360	7.0
chr5	+	169775	169785	7.0
chr5	+	178758	178768	7.0
chr5	+	181324	181334	7.0
chr5	+	221105	221115	7.0
chr5	+	240311	240321	7.0
chr5	+	243685	243695	7.0
chr5	+	265892	265902	7.0
chr5	+	271377	271387	7.0
chr5	+	280420	280430	7.0
chr5	+	283105	283115	7.0
chr5	+	294573	294583	7.0
chr5	+	298285	298295	7.0
chr5	+	322260	322270	7.0
chr5	+	353736	353746	7.0
chr5	+	361539	361549	7.0
chr5	+	366137	366147	7.0
chr5	+	453522	453532	7.0
chr5	+	461869	461879	7.0
chr5	+	462286	462296	7.0
chr5	+	465582	465592	7.0
chr5	+	544394	544404	7.0
chr5	+	545052	545062	7.0
chr5	+	546848	546858	7.0
chr5	+	13162	13172	6.0
chr5	+	13420	13430	6.0
chr5	+	39069	39079	6.0
chr5	+	58451	58461	6.0
chr5	+	72292	72302	6.0
chr5	+	97670	97680	6.0
chr5	+	99280	99290	6.0
chr5	+	100884	100894	6.0
chr5	+	122858	122868	6.0
chr5	+	134871	134881	6.0
chr5	+	150494	150504	6.0
chr5	+	160122	160132	6.0
chr5	+	172067	172077	6.0
chr5	+	176466	176476	6.0
chr5	+	178718	178728	6.0
chr5	+	179121	179131	6.0
chr5	+	190717	190727	6.0
chr5	+	198016	198026	6.0
chr5	+	205178	205188	6.0
chr5	+	210482	210492	6.0
chr5	+	228466	228476	6.0
chr5	+	229643	229653	6.0
chr5	+	231067	231077	6.0
chr5	+	254715	254725	6.0
chr5	+	258305	258315	6.0
chr5	+	260242	260252	6.0
chr5	+	267035	267045	6.0
chr5	+	267345	267355	6.0
chr5	+	276432	276442	6.0
chr5	+	289038	289048	6.0
chr5	+	290722	290732	6.0
chr5	+	296152	296162	6.0
chr5	+	298193	298203	6.0
chr5	+	305985	305995	6.0
chr5	+	322725	322735	6.0
chr5	+	322747	322757	6.0
chr5	+	361050	361060	6.0
chr5	+	367843	367853	6.0
chr5	+	386509	386519	6.0
chr5	+	386554	386564	6.0
chr5	+	397882	397892	6.0
chr5	+	440330	440340	6.0
chr5	+	472580	472590	6.0
chr5	+	481697	481707	6.0
chr5	+	487315	487325	6.0
chr5	+	505001	505011	6.0
chr5	+	546763	546773	6.0
chr5	+	551387	551397	6.0
chr5	+	63104	63114	5.0
chr5	+	65486	65496	5.0
chr5	+	73393	73403	5.0
chr5	+	78061	78071	5.0
chr5	+	121398	121408	5.0
chr5	+	136074	136084	5.0
chr5	+	137181	137191	5.0
chr5	+	151313	151323	5.0
chr5	+	156383	156393	5.0
chr5	+	170041	170051	5.0
chr5	+	178736	178746	5.0
chr5	+	178779	178789	5.0
chr5	+	189787	189797	5.0
chr5	+	222327	222337	5.0
chr5	+	229916	229926	5.0
chr5	+	250765	250775	5.0
chr5	+	254639	254649	5.0
chr5	+	266615	266625	5.0
chr5	+	282028	282038	5.0
chr5	+	298982	298992	5.0
chr5	+	300918	300928	5.0
chr5	+	328684	328694	5.0
chr5	+	340452	340462	5.0
chr5	+	342742	342752	5.0
chr5	+	354142	354152	5.0
chr5	+	370476	370486	5.0
chr5	+	372335	372345	5.0
chr5	+	376369	376379	5.0
chr5	+	414696	414706	5.0
chr5	+	422668	422678	5.0
chr5	+	424233	424243	5.0
chr5	+	426255	426265	5.0
chr5	+	442446	442456	5.0
chr5	+	457023	457033	5.0
chr5	+	519078	519088	5.0
chr5	+	525577	525587	5.0
chr5	+	541591	541601	5.0
chr5	+	541641	541651	5.0
chr5	+	554124	554134	5.0
chr5	+	568832	568842	5.0
chr5	+	569795	569805	5.0
chr5	+	28707	28717	4.0
chr5	+	31503	31513	4.0
chr5	+	33405	33415	4.0
chr5	+	41231	41241	4.0
chr5	+	46074	46084	4.0
chr5	+	58306	58316	4.0
chr5	+	58549	58559	4.0
chr5	+	67611	67621	4.0
chr5	+	85047	85057	4.0
chr5	+	100682	100692	4.0
chr5	+	101249	101259	4.0
chr5	+	107609	107619	4.0
chr5	+	111436	111446	4.0
chr5	+	112068	112078	4.0
chr5	+	113424	113434	4.0
chr5	+	114123	114133	4.0
chr5	+	128513	128523	4.0
chr5	+	129061	129071	4.0
chr5	+	143555	143565	4.0
chr5	+	151672	151682	4.0
chr5	+	153218	153228	4.0
chr5	+	156726	156736	4.0
chr5	+	165358	165368	4.0
chr5	+	185437	185447	4.0
chr5	+	216349	216359	4.0
chr5	+	219259	219269	4.0
chr5	+	251003	251013	4.0
chr5	+	251383	251393	4.0
chr5	+	279697	279707	4.0
chr5	+	281173	281183	4.0
chr5	+	298694	298704	4.0
chr5	+	307364	307374	4.0
chr5	+	315509	315519	4.0
chr5	+	316031	316041	4.0
chr5	+	324586	324596	4.0
chr5	+	332586	332596	4.0
chr5	+	347519	347529	4.0
chr5	+	348882	348892	4.0
chr5	+	349518	349528	4.0
chr5	+	349866	349876	4.0
chr5	+	349918	349928	4.0
chr5	+	358926	358936	4.0
chr5	+	366875	366885	4.0
chr5	+	372183	372193	4.0
chr5	+	381211	381221	4.0
chr5	+	381724	381734	4.0
chr5	+	431077	431087	4.0
chr5	+	435826	435836	4.0
chr5	+	450670	450680	4.0
chr5	+	454403	454413	4.0
chr5	+	462306	462316	4.0
chr5	+	476277	476287	4.0
chr5	+	502149	502159	4.0
chr5	+	512024	512034	4.0
chr5	+	526744	526754	4.0
chr5	+	527212	527222	4.0
chr5	+	534395	534405	4.0
chr5	+	542939	542949	4.0
chr5	+	546751	546761	4.0
chr5	+	561728	561738	4.0
chr5	+	570313	570323	4.0
chr5	+	13588	13598	3.0
chr5	+	28967	28977	3.0
chr5	+	36398	36408	3.0
chr5	+	49798	49808	3.0
chr5	+	72803	72813	3.0
chr5	+	80404	80414	3.0
chr5	+	83846	83856	3.0
chr5	+	85063	85073	3.0
chr5	+	111329	111339	3.0
chr5	+	112490	112500	3.0
chr5	+	113989	113999	3.0
chr5	+	128968	128978	3.0
chr5	+	129253	129263	3.0
chr5	+	130114	130124	3.0
chr5	+	132701	132711	3.0
chr5	+	134485	134495	3.0
chr5	+	150170	150180	3.0
chr5	+	155975	155985	3.0
chr5	+	157824	157834	3.0
chr5	+	161356	161366	3.0
chr5	+	173093	173103	3.0
chr5	+	178888	178898	3.0
chr5	+	181699	181709	3.0
chr5	+	194393	194403	3.0
chr5	+	202884	202894	3.0
chr5	+	205039	205049	3.0
chr5	+	207247	207257	3.0
chr5	+	211779	211789	3.0
chr5	+	214955	214965	3.0
chr5	+	231542	231552	3.0
chr5	+	240641	240651	3.0
chr5	+	251095	251105	3.0
chr5	+	251897	251907	3.0
chr5	+	254680	254690	3.0
chr5	+	275640	275650	3.0
chr5	+	282568	282578	3.0
chr5	+	285490	285500	3.0
chr5	+	288523	288533	3.0
chr5	+	292915	292925	3.0
chr5	+	292924	292934	3.0
chr5	+	293192	293202	3.0
chr5	+	296058	296068	3.0
chr5	+	296757	296767	3.0
chr5	+	301009	301019	3.0
chr5	+	319125	319135	3.0
chr5	+	322187	322197	3.0
chr5	+	329392	329402	3.0
chr5	+	350044	350054	3.0
chr5	+	352947	352957	3.0
chr5	+	356316	356326	3.0
chr5	+	362878	362888	3.0
chr5	+	370057	370067	3.0
chr5	+	372355	372365	3.0
chr5	+	378072	378082	3.0
chr5	+	381310	381320	3.0
chr5	+	386740	386750	3.0
chr5	+	391674	391684	3.0
chr5	+	422714	422724	3.0
chr5	+	428467	428477	3.0
chr5	+	439505	439515	3.0
chr5	+	450620	450630	3.0
chr5	+	459002	459012	3.0
chr5	+	463980	463990	3.0
chr5	+	464630	464640	3.0
chr5	+	465482	465492	3.0
chr5	+	465818	465828	3.0
chr5	+	468403	468413	3.0
chr5	+	469593	469603	3.0
chr5	+	482116	482126	3.0
chr5	+	485145	485155	3.0
chr5	+	487660	487670	3.0
chr5	+	504363	504373	3.0
chr5	+	524721	524731	3.0
chr5	+	526368	526378	3.0
chr5	+	533425	533435	3.0
chr5	+	533838	533848	3.0
chr5	+	535859	535869	3.0
chr5	+	545764	545774	3.0
chr5	+	546693	546703	3.0
chr5	+	547513	547523	3.0
chr5	+	16975	16985	2.0
chr5	+	21953	21963	2.0
chr5	+	27573	27583	2.0
chr5	+	33881	33891	2.0
chr5	+	37769	37779	2.0
chr5	+	38195	38205	2.0
chr5	+	38373	38383	2.0
chr5	+	41042	41052	2.0
chr5	+	47314	47324	2.0
chr5	+	55089	55099	2.0
chr5	+	67215	67225	2.0
chr5	+	68017	68027	2.0
chr5	+	70837	70847	2.0
chr5	+	79338	79348	2.0
chr5	+	80245	80255	2.0
chr5	+	80275	80285	2.0
chr5	+	84148	84158	2.0
chr5	+	92386	92396	2.0
chr5	+	93752	93762	2.0
chr5	+	99672	99682	2.0
chr5	+	101754	101764	2.0
chr5	+	102003	102013	2.0
chr5	+	103999	104009	2.0
chr5	+	111481	111491	2.0
chr5	+	125484	125494	2.0
chr5	+	131745	131755	2.0
chr5	+	132362	132372	2.0
chr5	+	137809	137819	2.0
chr5	+	138506	138516	2.0
chr5	+	139126	139136	2.0
chr5	+	140216	140226	2.0
chr5	+	141623	141633	2.0
chr5	+	155108	155118	2.0
chr5	+	156156	156166	2.0
chr5	+	179715	179725	2.0
chr5	+	191960	191970	2.0
chr5	+	198168	198178	2.0
chr5	+	198926	198936	2.0
chr5	+	200737	200747	2.0
chr5	+	202928	202938	2.0
chr5	+	203763	203773	2.0
chr5	+	207973	207983	2.0
chr5	+	211642	211652	2.0
chr5	+	218749	218759	2.0
chr5	+	230408	230418	2.0
chr5	+	233261	233271	2.0
chr5	+	233856	233866	2.0
chr5	+	243651	243661	2.0
chr5	+	250675	250685	2.0
chr5	+	259040	259050	2.0
chr5	+	264984	264994	2.0
chr5	+	265616	265626	2.0
chr5	+	269886	269896	2.0
chr5	+	272181	272191	2.0
chr5	+	276329	276339	2.0
chr5	+	276370	276380	2.0
chr5	+	277160	277170	2.0
chr5	+	280047	280057	2.0
chr5	+	285439	285449	2.0
chr5	+	286838	286848	2.0
chr5	+	293011	293021	2.0
chr5	+	293873	293883	2.0
chr5	+	298873	298883	2.0
chr5	+	299000	299010	2.0
chr5	+	310982	310992	2.0
chr5	+	312109	312119	2.0
chr5	+	324541	324551	2.0
chr5	+	337070	337080	2.0
chr5	+	337162	337172	2.0
chr5	+	344538	344548	2.0
chr5	+	351237	351247	2.0
chr5	+	353564	353574	2.0
chr5	+	362138	362148	2.0
chr5	+	362697	362707	2.0
chr5	+	386770	386780	2.0
chr5	+	388516	388526	2.0
chr5	+	393563	393573	2.0
chr5	+	394828	394838	2.0
chr5	+	395491	395501	2.0
chr5	+	396379	396389	2.0
chr5	+	396905	396915	2.0
chr5	+	406366	406376	2.0
chr5	+	409003	409013	2.0
chr5	+	414715	414725	2.0
chr5	+	422774	422784	2.0
chr5	+	423931	423941	2.0
chr5	+	434418	434428	2.0
chr5	+	450320	450330	2.0
chr5	+	450585	450595	2.0
chr5	+	451279	451289	2.0
chr5	+	454677	454687	2.0
chr5	+	462821	462831	2.0
chr5	+	466782	466792	2.0
chr5	+	467957	467967	2.0
chr5	+	474111	474121	2.0
chr5	+	484472	484482	2.0
chr5	+	487082	487092	2.0
chr5	+	487397	487407	2.0
chr5	+	492196	492206	2.0
chr5	+	506093	506103	2.0
chr5	+	507816	507826	2.0
chr5	+	512229	512239	2.0
chr5	+	516210	516220	2.0
chr5	+	517812	517822	2.0
chr5	+	520157	520167	2.0
chr5	+	525017	525027	2.0
chr5	+	526886	526896	2.0
chr5	+	531642	531652	2.0
chr5	+	542755	542765	2.0
chr5	+	543075	543085	2.0
chr5	+	559084	559094	2.0
chr5	+	570211	570221	2.0
chr5	-	6343	6353	14.0
chr5	-	8160	8170	9.0
chr5	-	9336	9346	7.0
chr5	-	11507	11517	3.0
chr5	-	11905	11915	9.0
chr5	-	12078	12088	8.0
chr5	-	12138	12148	11.0
chr5	-	12929	12939	2.0
chr5	-	15854	15864	6.0
chr5	-	17079	17089	5.0
chr5	-	17202	17212	5.0
chr5	-	18731	18741	2.0
chr5	-	20150	20160	2.0
chr5	-	22302	22312	8.0
chr5	-	27231	27241	11.0
chr5	-	28055	28065	2.0
chr5	-	29170	29180	2.0
chr5	-	29665	29675	2.0
chr5	-	29793	29803	2.0
chr5	-	32711	32721	2.0
chr5	-	33224	33234	5.0
chr5	-	33724	33734	5.0
chr5	-	34897	34907	5.0
chr5	-	36077	36087	5.0
chr5	-	36152	36162	2.0
chr5	-	37474	37484	2.0
chr5	-	40888	40898	2.0
chr5	-	42187	42197	3.0
chr5	-	42245	42255	20.0
chr5	-	42708	42718	5.0
chr5	-	42902	42912	3.0
chr5	-	43012	43022	2.0
chr5	-	43440	43450	6.0
chr5	-	45276	45286	5.0
chr5	-	47720	47730	5.0
chr5	-	50573	50583	12.0
chr5	-	51305	51315	2.0
chr5	-	51708	51718	27.0
chr5	-	52291	52301	2.0
chr5	-	53192	53202	6.0
chr5	-	57969	57979	2.0
chr5	-	58192	58202	3.0
chr5	-	58882	58892	7.0
chr5	-	59291	59301	4.0
chr5	-	59932	59942	9.0
chr5	-	60172	60182	10.0
chr5	-	60632	60642	11.0
chr5	-	65319	65329	2.0
chr5	-	66259	66269	3.0
chr5	-	66992	67002	12.0
chr5	-	67794	67804	6.0
chr5	-	67842	67852	4.0
chr5	-	68215	68225	8.0
chr5	-	68386	68396	3.0
chr5	-	68880	68890	10.0
chr5	-	69201	69211	3.0
chr5	-	69240	69250	2.0
chr5	-	69600	69610	5.0
chr5	-	70446	70456	6.0
chr5	-	70818	70828	2.0
chr5	-	71821	71831	5.0
chr5	-	73134	73144	9.0
chr5	-	73294	73304	6.0
chr5	-	73383	73393	19.0
chr5	-	78008	78018	11.0
chr5	-	79834	79844	6.0
chr5	-	80531	80541	4.0
chr5	-	81189	81199	2.0
chr5	-	82223	82233	2.0
chr5	-	83787	83797	7.0
chr5	-	85262	85272	13.0
chr5	-	85783	85793	2.0
chr5	-	85924	85934	2.0
chr5	-	87138	87148	10.0
chr5	-	90448	90458	18.0
chr5	-	91286	91296	9.0
chr5	-	92051	92061	7.0
chr5	-	92959	92969	2.0
chr5	-	93014	93024	2.0
chr5	-	94104	94114	5.0
chr5	-	94735	94745	10.0
chr5	-	95246	95256	3.0
chr5	-	96203	96213	6.0
chr5	-	96436	96446	6.0
chr5	-	96770	96780	7.0
chr5	-	100159	100169	2.0
chr5	-	100406	100416	2.0
chr5	-	100441	100451	2.0
chr5	-	100499	100509	9.0
chr5	-	100597	100607	4.0
chr5	-	101067	101077	10.0
chr5	-	101593	101603	25.0
chr5	-	102620	102630	6.0
chr5	-	103607	103617	3.0
chr5	-	104627	104637	4.0
chr5	-	105441	105451	8.0
chr5	-	105647	105657	13.0
chr5	-	107057	107067	8.0
chr5	-	108093	108103	12.0
chr5	-	108542	108552	2.0
chr5	-	109151	109161	12.0
chr5	-	111155	111165	4.0
chr5	-	111713	111723	2.0
chr5	-	111891	111901	2.0
chr5	-	112295	112305	3.0
chr5	-	115268	115278	4.0
chr5	-	118008	118018	2.0
chr5	-	118652	118662	15.0
chr5	-	120900	120910	3.0
chr5	-	121109	121119	6.0
chr5	-	122645	122655	4.0
chr5	-	123711	123721	5.0
chr5	-	123926	123936	17.0
chr5	-	124113	124123	4.0
chr5	-	124232	124242	2.0
chr5	-	126349	126359	8.0
chr5	-	126841	126851	2.0
chr5	-	127641	127651	2.0
chr5	-	128333	128343	11.0
chr5	-	128370	128380	11.0
chr5	-	128393	128403	8.0
chr5	-	129251	129261	12.0
chr5	-	129694	129704	4.0
chr5	-	131070	131080	14.0
chr5	-	131100	131110	58.0
chr5	-	131163	131173	3.0
chr5	-	131283	131293	3.0
chr5	-	131331	131341	3.0
chr5	-	131403	131413	3.0
chr5	-	131417	131427	2.0
chr5	-	131432	131442	2.0
chr5	-	131465	131475	34.0
chr5	-	131496	131506	5.0
chr5	-	131994	132004	4.0
chr5	-	134977	134987	15.0
chr5	-	135226	135236	3.0
chr5	-	135359	135369	10.0
chr5	-	135429	135439	3.0
chr5	-	136404	136414	18.0
chr5	-	136741	136751	5.0
chr5	-	138641	138651	6.0
chr5	-	138687	138697	2.0
chr5	-	138782	138792	4.0
chr5	-	139434	139444	5.0
chr5	-	139868	139878	4.0
chr5	-	139983	139993	5.0
chr5	-	142355	142365	3.0
chr5	-	144752	144762	2.0
chr5	-	145138	145148	8.0
chr5	-	145662	145672	3.0
chr5	-	147530	147540	2.0
chr5	-	148189	148199	3.0
chr5	-	149119	149129	3.0
chr5	-	150737	150747	5.0
chr5	-	150894	150904	6.0
chr5	-	150977	150987	4.0
chr5	-	151056	151066	17.0
chr5	-	152682	152692	2.0
chr5	-	153936	153946	7.0
chr5	-	155765	155775	2.0
chr5	-	155883	155893	19.0
chr5	-	156262	156272	3.0
chr5	-	156309	156319	9.0
chr5	-	156515	156525	9.0
chr5	-	156550	156560	27.0
chr5	-	157976	157986	3.0
chr5	-	158119	158129	8.0
chr5	-	158993	159003	4.0
chr5	-	160644	160654	13.0
chr5	-	160880	160890	14.0
chr5	-	162535	162545	14.0
chr5	-	169993	170003	10.0
chr5	-	170193	170203	9.0
chr5	-	170245	170255	3.0
chr5	-	171672	171682	3.0
chr5	-	171871	171881	9.0
chr5	-	172263	172273	6.0
chr5	-	174121	174131	4.0
chr5	-	174772	174782	6.0
chr5	-	174829	174839	8.0
chr5	-	176422	176432	6.0
chr5	-	177346	177356	3.0
chr5	-	177747	177757	2.0
chr5	-	177946	177956	10.0
chr5	-	178017	178027	3.0
chr5	-	178333	178343	2.0
chr5	-	178371	178381	9.0
chr5	-	178406	178416	3.0
chr5	-	178422	178432	10.0
chr5	-	178446	178456	6.0
chr5	-	178470	178480	2.0
chr5	-	178504	178514	9.0
chr5	-	179327	179337	2.0
chr5	-	180652	180662	8.0
chr5	-	181506	181516	2.0
chr5	-	182581	182591	9.0
chr5	-	183371	183381	20.0
chr5	-	184160	184170	2.0
chr5	-	185924	185934	12.0
chr5	-	186334	186344	11.0
chr5	-	186473	186483	2.0
chr5	-	186562	186572	4.0
chr5	-	187350	187360	3.0
chr5	-	187839	187849	11.0
chr5	-	188812	188822	4.0
chr5	-	189262	189272	14.0
chr5	-	191933	191943	7.0
chr5	-	192221	192231	151.0
chr5	-	192515	192525	5.0
chr5	-	192556	192566	10.0
chr5	-	192613	192623	10.0
chr5	-	193644	193654	15.0
chr5	-	193788	193798	3.0
chr5	-	194539	194549	2.0
chr5	-	194579	194589	3.0
chr5	-	195370	195380	3.0
chr5	-	195487	195497	4.0
chr5	-	196473	196483	7.0
chr5	-	196663	196673	9.0
chr5	-	196700	196710	8.0
chr5	-	196980	196990	2.0
chr5	-	202840	202850	4.0
chr5	-	204790	204800	4.0
chr5	-	204825	204835	2.0
chr5	-	205028	205038	14.0
chr5	-	205607	205617	7.0
chr5	-	205929	205939	8.0
chr5	-	206225	206235	7.0
chr5	-	208774	208784	4.0
chr5	-	213069	213079	4.0
chr5	-	213718	213728	12.0
chr5	-	213866	213876	3.0
chr5	-	214770	214780	5.0
chr5	-	214915	214925	2.0
chr5	-	214931	214941	3.0
chr5	-	218150	218160	12.0
chr5	-	218393	218403	3.0
chr5	-	221018	221028	5.0
chr5	-	221290	221300	4.0
chr5	-	221324	221334	11.0
chr5	-	221368	221378	3.0
chr5	-	221600	221610	4.0
chr5	-	221651	221661	21.0
chr5	-	221673	221683	14.0
chr5	-	221717	221727	4.0
chr5	-	221783	221793	3.0
chr5	-	221871	221881	3.0
chr5	-	223243	223253	6.0
